id,school,degree,time_start,time_end
77703f8a-79e2-40c8-ad97-173391597fb1,"University of California, Irvine","Bachelor of Science - BS, Mechanical Engineering",2012,2017
7775e4c4-29fb-4613-880e-9d9b7e192fc0,California State University-Long Beach,"Bachelors, Communications - Marketing",2001,2006
777b79de-3f24-4a32-9463-eb86b9937ce4,Chartered Institute of Arbitrators,MCIArb,2011,2012
777b79de-3f24-4a32-9463-eb86b9937ce4,Glasgow Caledonian University,"MSc, Construction Management",2001,2003
777b79de-3f24-4a32-9463-eb86b9937ce4,Royal Institution of Chartered Surveyors,"MRICS, Chartered Quantity Surveyor",2003,2006
777b79de-3f24-4a32-9463-eb86b9937ce4,The Robert Gordon University,"Master of Laws (LLM), Construction Law and Arbitration",2011,2015
777b79de-3f24-4a32-9463-eb86b9937ce4,University of Strathclyde,"BA (Hons), Business Law & Marketing",1996,2000
77844831-efb2-4adc-9e16-c84417fdaca1,Case Western Reserve University,"B.A., Biology",1988,1993
77872b8e-e71b-4e4b-b926-0c3c2f705f77,Northeastern University,"Bachelor of Science, Behavioral Neuroscience",2001,2006
77ab4053-07bb-498d-a05e-c5248aa8d9db,Dartmouth College,"Master of Science, Engineering",1999,2005
77ac3bde-9e54-4b3f-8792-d41a16632bec,munford,,,
77ac3bde-9e54-4b3f-8792-d41a16632bec,The University of Memphis,Biomedical Engineering,2006,2010
77b119a8-0adc-4575-accb-f186f0cc3779,University of South Carolina-Columbia,"Bachelor’s Degree, Business Administration and Management, General",2001,2005
77b4965c-9b8c-4b71-9518-f745286f8828,UC Santa Barbara,"Bachelor of Science, Chemical Engineering",2002,
77b4965c-9b8c-4b71-9518-f745286f8828,University of San Diego School of Law,Juris Doctor,2010,
77b60462-cbe1-4994-95e0-d5d75f4f9ec0,Purdue University,"Bachelor of Science (B.S.), Management",1998,2003
77b71f7c-5b49-4c3b-bcc5-69a45961f551,Chartered Institute of Arbitrators,Diploma in Adjudication,2016,2017
77b71f7c-5b49-4c3b-bcc5-69a45961f551,Liverpool John Moores University,"Bachelor of Science (BSc), Quantity Surveying",2002,2006
77b71f7c-5b49-4c3b-bcc5-69a45961f551,Robert Gordon University,LL.M Construction Law & Arbitration with Distinction,2012,2015
77c52506-9514-4342-abdb-83f2ea0713c0,Ramapo College of New Jersey,"Bachelor of Science, Business Administration, Marketing",2009,2013
77c52506-9514-4342-abdb-83f2ea0713c0,Ramapo College of New Jersey,"Bachelor of Science, Business Administration, Marketing",2009,2013
77c5bb85-945e-4c0f-94cd-6e5df92a8c99,Chartered Accountants Ireland,Diploma in Corporate Finance,2019,2019
77c5bb85-945e-4c0f-94cd-6e5df92a8c99,Chartered Accountants Ireland,Diploma in Corporate Finance,2019,2019
77c5bb85-945e-4c0f-94cd-6e5df92a8c99,ICAS,Chartered Accountant,1999,2002
77c5bb85-945e-4c0f-94cd-6e5df92a8c99,ICAS,Chartered Accountant,1999,2002
77c5bb85-945e-4c0f-94cd-6e5df92a8c99,The University of Stirling,"Bachelor of Accountancy with Honours, Accounting and Finance",1995,1999
77c5bb85-945e-4c0f-94cd-6e5df92a8c99,The University of Stirling,"Bachelor of Accountancy with Honours, Accounting and Finance",1995,1999
77ce250a-6c03-4c33-b2da-f0fc9f5b2876,Seattle Central College,Sustainable Building Advisor,2010,2010
77ce250a-6c03-4c33-b2da-f0fc9f5b2876,Seth Godin's altMBA,"Change, Leadership and Marketing",2017,2017
77ce250a-6c03-4c33-b2da-f0fc9f5b2876,The University of Texas at Austin,"BArch, Architecture",1988,1994
77d17ae9-5265-4617-9f27-1188f058e760,College of Charleston,"Bachelor of Science (B.S.), Biology, General",2006,2010
77d17ae9-5265-4617-9f27-1188f058e760,College of Charleston,"Bachelor of Science (B.S.), Biology, General",2006,2010
77d17ae9-5265-4617-9f27-1188f058e760,Mercer University,"Master of Science (M.S.), Preclinical Sciences",2013,2014
77d17ae9-5265-4617-9f27-1188f058e760,Mercer University,"Master of Science (M.S.), Preclinical Sciences",2013,2014
77d465ea-6f93-4001-ace7-a4b4e9cdcd04,Liverpool Blue Coat School,,1967 – 1974,
77d465ea-6f93-4001-ace7-a4b4e9cdcd04,Liverpool John Moores University,"1978, Honours Degree in Quantity Surveying",1974,1978
77d465ea-6f93-4001-ace7-a4b4e9cdcd04,Liverpool John Moores University,"Bachelor of Laws - LLB, Law",1985,1989
77d81a21-24bb-4c4d-967a-d4e37a871632,Southwest Tennessee Community College,"Associate's degree, Engineering",1990,1992
77e89736-9d80-431f-8a99-e7980c26e003,Jawaharlal Nehru Technological University,B.TECH,2001,2005
77e89736-9d80-431f-8a99-e7980c26e003,SREE SARASWATHI VIDYA MANDIR,SSC,,
77e89736-9d80-431f-8a99-e7980c26e003,VIKAS JUNIOR COLLEGE,INTERMEDIATE,1999,2001
77f02bc4-c3a6-496b-972d-ed402be38fea,Mississippi State University,"Bachelor's degree, Public Relations, Advertising, and Applied Communication",1989,1991
77f02bc4-c3a6-496b-972d-ed402be38fea,,,,
780d7d9b-fdee-4b31-a0a0-903a58be7abc,University of Pittsburgh,"BS, Psychology & Philosophy",1996,2000
780f7380-f613-493e-b9a5-4db1d2ec2df3,University of Florida,,,
782b901e-61c1-4ee3-a3b9-765a4260c4d4,Drexel University,B.S. Electrical & Computer,,
782b901e-61c1-4ee3-a3b9-765a4260c4d4,The Doon School,,,
782ebb4e-f07e-4b47-b8ce-b4a938c6b408,Sherborne School,,1990 – 1995,
7833bcf3-3997-4af7-bad3-6043586a1622,Highlands College,"COA Certificate , Finance, General",2016,2017
7833bcf3-3997-4af7-bad3-6043586a1622,ICSA: The Governance Institute,,,
7833bcf3-3997-4af7-bad3-6043586a1622,Universitatea „Spiru Haret” din București,,2007 – 2010,
783d9b4a-f8a1-4316-8daa-0b10d7c4e96a,The Chartered Governance Institute,Certificate,2017,2018
783d9b4a-f8a1-4316-8daa-0b10d7c4e96a,The Chartered Governance Institute,Certificate,2017,2018
783d9b4a-f8a1-4316-8daa-0b10d7c4e96a,The Chartered Governance Institute,Diploma,2019,
783d9b4a-f8a1-4316-8daa-0b10d7c4e96a,The Chartered Governance Institute,Diploma,2019,
78478d7c-4c01-4d32-9ed3-73e57e0e7548,St. Sebastian's School,High School Diploma,2010,2014
78478d7c-4c01-4d32-9ed3-73e57e0e7548,Union College,"Bachelor of Science - BS, Neuroscience",2014,2018
786e0be4-b74d-4879-a90d-d8601dfce5de,Politecnico di Milano,"MSc in Biomedical Engineering - Biomechanics and Biomaterials, Biomedical",2014,2016
787596a5-cd41-479e-93d4-5366f28280da,University of Colorado Boulder,"Bachelor's degree, Integrative Physiology, Pre-Med",2007,2012
787c1a7f-f96a-46dd-bb7f-aa7aab26cdd1,APICS SAN DIEGO CHAPTER,"Certification, Certified in Production and Inventory Management",2010,2010
787c1a7f-f96a-46dd-bb7f-aa7aab26cdd1,CSUSM Extended Learning,"Certification, Operations Resource Management Program",2015,2015
787c1a7f-f96a-46dd-bb7f-aa7aab26cdd1,General Electric,"Certification, Six Sigma Green Belt",2005,2005
787c1a7f-f96a-46dd-bb7f-aa7aab26cdd1,University Of Phoenix,"BS, Business Management",1999,2002
787cad67-b8de-4838-ae8f-8f8967a43a1b,University of Southern California,"B.S, Engineering",2004,2007
788ce631-c5df-41b0-9167-51f0c29e98e7,College of Mount St. Joseph,"Bachelor of Science in Nursing, Nursing",1997,2001
7890dfd2-20d0-4ba5-b882-bee75f1d9527,University of Charleston,"Bachelor's degree, Biology/Biological Sciences, General",2015,2018
78a0c7be-de6e-4af6-bab7-050a436e19fe,Marketing Institute of Singapore,Graduate Diploma in Marketing,2008,2008
78a0c7be-de6e-4af6-bab7-050a436e19fe,National University of Singapore,"Bachelor of Engineering (B.Eng.), Electrical and Electronics Engineering",2001,2005
78a211a0-3015-4977-9c5f-b8287b154ed9,California Polytechnic State University-San Luis Obispo,"Master of Business Administration (MBA), Engineering Management",2011,2013
78a211a0-3015-4977-9c5f-b8287b154ed9,California Polytechnic State University-San Luis Obispo,"Master of Science (MS), Industrial Technology Management",2011,2013
78a211a0-3015-4977-9c5f-b8287b154ed9,"University of California, Davis","BS, Mechanical Engineering, Technology Management",2005,2009
78a95741-f5af-4df3-83f0-6cbbad2c0225,Arizona State University,Zoology/Animal Biology,1997,1998
78a95741-f5af-4df3-83f0-6cbbad2c0225,Arizona State University,Zoology/Animal Biology,1997,1998
78a95741-f5af-4df3-83f0-6cbbad2c0225,University of Arizona,"BA, Political Science",1986,1991
78a95741-f5af-4df3-83f0-6cbbad2c0225,University of Arizona,"BA, Political Science",1986,1991
78ad5b30-7d36-43ea-894a-9daee7f548cc,Eastern Virginia Medical School,,,
78ad5b30-7d36-43ea-894a-9daee7f548cc,Georgia Institute of Technology,,,
78b1bb64-981d-4003-8501-9b86f7e50dea,FAETERJ-Rio,Técnico em Administração de Empresas,2008,2010
78b1bb64-981d-4003-8501-9b86f7e50dea,Universidade Anhembi Morumbi,"Graduada, Gestão de Recursos Humanos",2015,2017
78b1bb64-981d-4003-8501-9b86f7e50dea,Wizard by Pearson,Inglês Básico,,
78b36216-53f0-4dab-bdcf-c32272418883,Holy Cross College,"High School Diploma, Advance Level; Biology,Chemistry & Physics",1993,2003
78b36216-53f0-4dab-bdcf-c32272418883,Institut national des langues,"Completed German - Beginner level, German Studies",2015,2015
78b36216-53f0-4dab-bdcf-c32272418883,Institute de national languages (INL) Luxembourg,French Studies,2012,2013
78b36216-53f0-4dab-bdcf-c32272418883,Institute of Banking and Finance,,,
78b36216-53f0-4dab-bdcf-c32272418883,IPM Sri Lanka,"Professional qualification in HR, Human Resources Management/Personnel Administration, General",2008,2010
78b36216-53f0-4dab-bdcf-c32272418883,Luxembourg Poland chamber of commerce,"Diploma in Entrepreneurship, Entrepreneurship/Entrepreneurial Studies",2017,2017
78b36216-53f0-4dab-bdcf-c32272418883,Northumbria University,"B.A (Hons), Organizational Leadership",2010,2011
78b36216-53f0-4dab-bdcf-c32272418883,Royal Institute,English,,
78b36216-53f0-4dab-bdcf-c32272418883,University of Birmingham,"Master’s Degree, Public administration and development",2012,2016
78b36216-53f0-4dab-bdcf-c32272418883,University of Leicester,"Master's degree, Finance, General",2019,2021
78baca9d-f8c2-4bbe-9277-ea60186e67ba,Kaplan Business School (formerly FINSIA),"Graduate Diploma, Applied Finance & Investment",2006,2007
78baca9d-f8c2-4bbe-9277-ea60186e67ba,"Permaculture Research Institute, Zaytuna Farms","Short Course, Permaculture Design Certificate",2017,2017
78baca9d-f8c2-4bbe-9277-ea60186e67ba,"The Yoga Institute, Sydney","Diploma, Yoga Teacher Training",2018,2018
78baca9d-f8c2-4bbe-9277-ea60186e67ba,"University of Sydney, Centre for Continuing Education","Short Course, Management Accounting",2011,2011
78baca9d-f8c2-4bbe-9277-ea60186e67ba,UNSW,Bachelor of Industrial Design,2000,2004
78d6aacb-0117-4047-bc9c-7b359735f0fa,Bristol Grammar School,,2001 – 2006,
78d6aacb-0117-4047-bc9c-7b359735f0fa,University of Newcastle-upon-Tyne,"Master of Engineering (MEng), Civil and Structural Engineering",2007,2011
78dd2e36-e76f-421f-97ef-a2865ce3d3eb,Faulkner University,"Master of Business Administration - MBA, Business Administration and Management, General",2019,2020
78dd2e36-e76f-421f-97ef-a2865ce3d3eb,Lee University,"Bachelor of Science - Intercultural Studies, Bachelor of Science",2014,2017
78dd2e36-e76f-421f-97ef-a2865ce3d3eb,Medical Sales College,"12 Week Combo- Spine, Orthopedic Reconstruction, & Trauma, Medical Device Sales",2019,2019
78ec4650-ce43-4f8c-b513-d185b74b69ce,University of Colorado Boulder,"Bachelor of Arts with Distinction, Computer Science",2014,2019
78f8525d-72d7-4a2f-b810-8dfda6e62018,Evangel Academy,"High School diploma, High School",1993,2008
78f8525d-72d7-4a2f-b810-8dfda6e62018,International College of Broadcasting,Audio/ Video Production,2015,2017
78f8525d-72d7-4a2f-b810-8dfda6e62018,Sinclair Community College,,2009 – 2014,
790547ee-8f30-4ee0-9981-bdcf7415991c,United States Military Academy at West Point,"Bachelor's Degree, Business Management / Information Systems",1993,1997
790547ee-8f30-4ee0-9981-bdcf7415991c,Virginia Commonwealth University - School of Business,"Master of Business Administration (M.B.A.), International Business",1998,2000
79120f02-e0e4-4778-b9a2-a49c6e8390df,"California State University, Northridge","Bachelor of Science - BS, Business Administration, Management and Operations",2013,2019
791bf81d-188f-49d8-9ff8-70f25b7e9ae2,UCSD,"Diploma in Engineering Management , LAMP Program Business Leader",1990,1991
791d970c-c6ab-43c9-84dd-0c27d96d3b3a,BBraun Aesculap,"Dipl. Betriebswirt (BA), BWL Industire, Gesundheitsökonomie",2003,2006
791d970c-c6ab-43c9-84dd-0c27d96d3b3a,BBraun Aesculap,"Dipl. Betriebswirt (BA), BWL Industire, Gesundheitsökonomie",2003,2006
792e7cc2-7338-45d1-ae30-42d7df10f947,ACCA,Ongoing study toward full qualification,,
792e7cc2-7338-45d1-ae30-42d7df10f947,ACCA,,,
792e7cc2-7338-45d1-ae30-42d7df10f947,BEP Cas (France),,1991,
792e7cc2-7338-45d1-ae30-42d7df10f947,BEPA (France),,1991,
792e7cc2-7338-45d1-ae30-42d7df10f947,CNED (France) Open university,,1994,
792e7cc2-7338-45d1-ae30-42d7df10f947,Pitman Examination Institute,,1995,
792e7cc2-7338-45d1-ae30-42d7df10f947,University of Cambridge,,1995,
79329ae1-3ba8-485e-9142-49601bb624e8,University of Bolton,"BSc(Hons), Construction Management",1995,1999
793ef3a1-d337-4a0b-8bd4-db4e41726820,UC Irvine,"Biomedical Engineering, Bachelor of Science",2008,2013
794d695e-e07e-4aba-90e4-e77a4708e755,Case Western Reserve University,"B.S., Biomedical Engineering",2005,2010
7955885c-717c-424f-ac8b-c008ce0ca6b1,University of East Anglia,,,
795e3489-60b5-426b-9031-a9c7b5d9138c,BrainStation,"Certificate, Digital Marketing",2017,2017
795e3489-60b5-426b-9031-a9c7b5d9138c,British Columbia Institute of Technology,Advertising Production,2020,2020
795e3489-60b5-426b-9031-a9c7b5d9138c,Durham University,"Hons. BA Combined Honours in Social Science , Politics, International Relations, Business Management",2014,2017
7968866d-e14b-4994-9893-434c92d2e422,Council Rock High School South,,2006 – 2010,
7968866d-e14b-4994-9893-434c92d2e422,Virginia Polytechnic Institute and State University,"Bachelor of Science (B.S.), Civil Engineering",2010,2014
796e8f85-ed9e-41ee-b4a4-68d48eab25b2,Christian Brothers University,"BSME, Mechanical Engineering, Math",1990,1994
796e8f85-ed9e-41ee-b4a4-68d48eab25b2,West Memphis High School,,1987 – 1990,
798540ce-fdf8-44b2-b531-8ea41d32a9e6,Santa Rosa Junior College,"Associate's degree, Economics, Mathematics, Global Studies",2011,2013
798540ce-fdf8-44b2-b531-8ea41d32a9e6,Santa Rosa Junior College,"Associate's degree, Economics, Mathematics, Global Studies",2011,2013
798540ce-fdf8-44b2-b531-8ea41d32a9e6,"University of California, San Diego","Bachelor’s Degree, Management Science (Quantitative Economics)",2013,2016
798540ce-fdf8-44b2-b531-8ea41d32a9e6,"University of California, San Diego","Bachelor’s Degree, Management Science (Quantitative Economics)",2013,2016
798b6316-db49-470a-8f24-97e68a85827f,Dublin City University,"B.A., International Business and Languages (French and Spanish)",1996,2001
798b6316-db49-470a-8f24-97e68a85827f,Ecole supérieure de Commerce de Montpellier,International Business and Languages (French and Spanish),1999,2000
798b6316-db49-470a-8f24-97e68a85827f,"Institute of Bankers, Dublin",Certified Banker (CeB),,
798b6316-db49-470a-8f24-97e68a85827f,Université de Luxembourg,The LSF - INCEIF Islamic Finance Course,2011,2011
798b6316-db49-470a-8f24-97e68a85827f,University of Luxembourg,"Master of Science, Banking and Finance",2009,2010
79949fa1-6536-45b7-8fb5-d3643f885243,San Diego State University-California State University,"Bachelor of Science (B.S.), Management Information Systems",2012,2016
799606b8-4413-4795-ba03-d8bf67ab62db,Capella University,"PhD, IT Management",2006,2010
799606b8-4413-4795-ba03-d8bf67ab62db,LeTourneau University,"MBA, IT Business",1993,1995
799606b8-4413-4795-ba03-d8bf67ab62db,University of San Diego,"BA, Communications",,
7997c770-8ba8-45b3-bfbf-ba63574a6753,Southwest College,"A.A.S, Paralegal Studies",2008,2013
7997c770-8ba8-45b3-bfbf-ba63574a6753,The University of Memphis,"Bachelor of Business Administration (BBA), Logistics, Materials, and Supply Chain Management",2013,2017
799c891f-87ec-49d0-a497-5b0c7dace0e2,Bucknell University,"Bachelor of Science (BS), Chemical Engineering",,
799c891f-87ec-49d0-a497-5b0c7dace0e2,Bucknell University,"Bachelor of Science (BS), Chemical Engineering",,
79a41c31-072d-4f79-8893-dba49fd147ad,University of Nevada-Las Vegas,"Bachelors of Science in Hotel Administration, Hospitality Administration/Management",2004,2007
79a4f57e-47cb-41ab-a92c-71f7702aa5c3,Glenbrook South,,2005 – 2009,
79a4f57e-47cb-41ab-a92c-71f7702aa5c3,Hofstra University,"Bachelor of Arts (B.A.), Psychology",2010,2014
79a4f57e-47cb-41ab-a92c-71f7702aa5c3,Salisbury School,,2009 – 2010,
79a62552-e544-4616-b078-40e1cc114f88,Amsterdam University of Applied Sciences,"B.sc, / Ing., Mechanical Engineering",1992,1997
79a62552-e544-4616-b078-40e1cc114f88,Stanford University Graduate School of Business,"Course, Economics",2001,2001
79a62552-e544-4616-b078-40e1cc114f88,University of Portsmouth,"MBA, Business",1997,1998
79b03ab4-4792-4042-bb70-8443a405318f,Homelife Academy,"Diploma, High School",2005,2009
79b378f7-bea8-4b96-b182-b2ab7b094b71,City University London,"B.Sc, Civil Engineering",1975,1980
79b378f7-bea8-4b96-b182-b2ab7b094b71,"Queen Elizabeth's, Wimborne, Dorset , UK","High School Graduation, O levels and A levels",1968,1975
79bb3d3d-3db4-4b54-a980-010043c7bb56,American InterContinental University,"Bachelor of Business Administration (BBA), Health/Health Care Administration/Management",2013,2015
79bb3d3d-3db4-4b54-a980-010043c7bb56,American InterContinental University,"Master of Business Administration - MBA, Operations Management and Supervision",2016,2017
79bb3d3d-3db4-4b54-a980-010043c7bb56,Remington College-Memphis Campus,"Diploma, Medical/Clinical Assistant",2010,2011
79bb3d3d-3db4-4b54-a980-010043c7bb56,Southwest Tennessee Community College,"Business Administration and Management, General",2002,2004
79d54396-ef68-486b-9f5b-cc7231d33761,BPP Law School,"GDL - LLB (Hons), Law",,
79d54396-ef68-486b-9f5b-cc7231d33761,BPP Law School,"GDL - LLB (Hons), Law",,
79d54396-ef68-486b-9f5b-cc7231d33761,Leeds Beckett University,"Master of Science (MSc), Construction Law & Dispute Resolution",,
79d54396-ef68-486b-9f5b-cc7231d33761,Leeds Beckett University,"Master of Science (MSc), Construction Law & Dispute Resolution",,
79d54396-ef68-486b-9f5b-cc7231d33761,Leeds Metropolitan University,BSc (Hons) Construction & Commercial Management,,
